Date;Repo Rate
11/02/05;2
11/01/05;2
10/31/05;2
10/27/05;1.75
10/26/05;1.75
10/25/05;1.75
10/24/05;1.75
10/21/05;1.75
10/20/05;1.75
10/19/05;1.75
10/18/05;1.75
10/17/05;1.75
10/14/05;1.75
10/13/05;1.75
10/12/05;1.75
10/11/05;1.75
10/10/05;1.75
10/07/05;1.75
10/06/05;1.75
10/05/05;1.75
10/04/05;1.75
10/03/05;1.75
09/30/05;1.75
09/29/05;1.75
09/27/05;1.75
09/26/05;1.75
09/23/05;1.75
09/22/05;1.75
09/21/05;1.75
09/20/05;1.75
09/19/05;1.75
09/16/05;1.75
09/15/05;1.75
09/14/05;1.75
09/13/05;1.75
09/12/05;1.75
09/09/05;1.75
09/08/05;1.75
09/07/05;1.75
09/06/05;1.75
09/05/05;1.75
09/02/05;1.75
09/01/05;1.75
08/31/05;1.75
08/30/05;1.75
08/29/05;1.75
08/26/05;1.75
08/25/05;1.75
08/24/05;1.75
08/23/05;1.75
08/22/05;1.75
08/19/05;1.75
08/18/05;1.75
08/17/05;1.75
08/16/05;1.75
08/15/05;1.75
08/12/05;1.75
08/11/05;1.75
08/10/05;1.75
08/09/05;1.75
08/08/05;1.75
08/05/05;1.75
08/04/05;1.75
08/03/05;1.75
08/02/05;1.75
08/01/05;1.75
07/29/05;1.75
07/28/05;1.75
07/27/05;1.75
07/26/05;1.75
07/25/05;1.75
07/22/05;1.75
07/21/05;1.75
07/20/05;1.75
07/19/05;1.75
07/18/05;1.75
07/15/05;1.75
07/14/05;1.75
07/13/05;1.75
07/12/05;1.75
07/11/05;1.75
07/08/05;1.75
07/07/05;1.75
07/04/05;1.75
07/01/05;1.75
06/30/05;1.75
06/29/05;1.75
06/28/05;1.75
06/27/05;1.75
06/24/05;1.75
06/23/05;1.75
06/22/05;1.75
06/21/05;1.75
06/20/05;1.75
06/17/05;1.75
06/16/05;1.75
06/15/05;1.75
06/14/05;1.75
06/13/05;1.75
06/10/05;1.75
06/09/05;1.75
06/08/05;1.75
06/07/05;1.75
06/06/05;1.75
06/03/05;1.75
06/02/05;1.75
06/01/05;1.75
05/31/05;1.75
05/30/05;1.75
05/27/05;1.75
05/26/05;1.75
05/25/05;1.75
05/24/05;1.75
05/23/05;1.75
05/20/05;1.75
05/19/05;1.75
05/18/05;1.75
05/17/05;1.75
05/16/05;1.75
05/13/05;1.75
05/12/05;1.75
05/11/05;1.75
05/10/05;1.75
05/09/05;1.75
05/06/05;1.75
05/05/05;1.75
05/04/05;1.75
05/03/05;1.75
05/02/05;1.75
04/29/05;1.75
04/28/05;2
04/27/05;2
04/26/05;2
04/25/05;2
04/22/05;2
04/21/05;2
04/20/05;2
04/19/05;2
04/18/05;2
04/15/05;2
04/14/05;2
04/13/05;2
04/12/05;2
04/11/05;2
04/08/05;2
04/07/05;2
04/06/05;2
04/05/05;2
04/04/05;2
04/01/05;2
03/31/05;2.25
03/30/05;2.25
03/29/05;2.25
03/25/05;2.25
03/24/05;2.25
03/23/05;2.25
03/22/05;2.25
03/21/05;2.25
03/18/05;2.25
03/17/05;2.25
03/16/05;2.25
03/15/05;2.25
03/14/05;2.25
03/11/05;2.25
03/10/05;2.25
03/09/05;2.25
03/08/05;2.25
03/07/05;2.25
03/04/05;2.25
03/03/05;2.25
03/02/05;2.25
03/01/05;2.25
02/28/05;2.25
02/25/05;2.25
02/24/05;2.25
02/23/05;2.25
02/22/05;2.25
02/21/05;2.25
02/18/05;2.25
02/17/05;2.25
02/16/05;2.25
02/15/05;2.25
02/14/05;2.25
02/11/05;2.25
02/10/05;2.25
02/09/05;2.25
02/08/05;2.25
02/07/05;2.25
02/04/05;2.25
02/03/05;2.25
02/02/05;2.25
02/01/05;2.25
01/31/05;2.25
01/28/05;2.25
01/27/05;2.5
01/26/05;2.5
01/25/05;2.5
01/24/05;2.5
01/21/05;2.5
01/20/05;2.5
01/19/05;2.5
01/18/05;2.5
01/17/05;2.5
01/14/05;2.5
01/13/05;2.5
01/12/05;2.5
01/11/05;2.5
01/10/05;2.5
01/07/05;2.5
01/06/05;2.5
01/05/05;2.5
01/04/05;2.5
01/03/05;2.5
